bjcd,name,lon,lat
4413112000,구룡동,127.14874,36.7639
4413125000,목천읍,127.21256,36.78845
4413131000,풍세면,127.12239,36.73765
4413132000,광덕면,127.09266,36.67663
4413133000,북면,127.27182,36.83507
4413134000,성남면,127.23657,36.73216
4413135000,수신면,127.28581,36.72521
4413136000,병천면,127.31294,36.79538
4413137000,동면,127.36716,36.78107
4413310100,와촌동,127.14478,36.80829
4413310200,성정동,127.14049,36.82099
4413310300,백석동,127.11641,36.82766
4413310400,두정동,127.14331,36.83345
4413310500,성성동,127.12652,36.84402
4413310600,차암동,127.1113,36.84773
4413310800,불당동,127.10633,36.80912
4413310900,업성동,127.13413,36.85754
4413311000,신당동,127.15881,36.85603
4413311100,부대동,127.15312,36.84535
4413325000,성환읍,127.12835,36.93216
4413325300,성거읍,127.19516,36.87385
4413325600,직산읍,127.13788,36.88533
4413331000,입장면,127.22579,36.91046
4415010100,반죽동,127.11955,36.45403
4415010200,봉황동,127.11918,36.44814
4415010300,중학동,127.12466,36.44727
4415010400,중동,127.12585,36.45384
4415010500,산성동,127.12598,36.45854
4415010600,교동,127.11872,36.45897
4415010700,웅진동,127.10814,36.45752
4415010800,금성동,127.12212,36.46483
4415010900,옥룡동,127.13506,36.45207
4415011000,금학동,127.12404,36.43225
4415011100,봉정동,127.09451,36.43804
4415011200,주미동,127.10618,36.42514
4415011300,태봉동,127.09254,36.40967
4415011400,오곡동,127.11395,36.40512
4415011500,신기동,127.14823,36.42856
4415011600,소학동,127.15114,36.44658
4415011700,상왕동,127.17623,36.43288
4415011800,무릉동,127.17254,36.46076
4415011900,월송동,127.15648,36.46628
4415012000,신관동,127.13645,36.47019
4415012100,금흥동,127.14613,36.48338
4415012200,쌍신동,127.12071,36.48155
4415012300,월미동,127.11177,36.4904
4415012400,검상동,127.0726,36.43508
4415012500,석장리동,127.19132,36.45495
4415012600,송선동,127.16725,36.48786
4415012700,동현동,127.18161,36.47864
4415025000,유구읍,126.96838,36.59651
4415031000,이인면,127.06964,36.37471
4415032000,탄천면,127.02916,36.32638
4415033000,계룡면,127.15783,36.36836
4415034000,반포면,127.23874,36.38399
4415036000,의당면,127.15939,36.54423
4415037000,정안면,127.09815,36.59934
4415038000,우성면,127.05821,36.47471
4415039000,사곡면,127.03369,36.53886
4415040000,신풍면,126.94589,36.50606
4418010100,대천동,126.58029,36.35502
4418010200,죽정동,126.61007,36.36824
4418010300,화산동,126.62729,36.36363
4418010400,동대동,126.61795,36.3497
4418010500,명천동,126.61632,36.33416
4418010600,궁촌동,126.59418,36.34049
4418010700,내항동,126.57733,36.3408
4418010800,남곡동,126.55937,36.33585
4418010900,요암동,126.5527,36.32583
4418011000,신흑동,126.52573,36.31792
4418025000,웅천읍,126.58684,36.24026
4418031000,주포면,126.57983,36.41046
4418032000,오천면,126.52918,36.41955
4418033000,천북면,126.52678,36.48589
4418034000,청소면,126.60636,36.45096
4418035000,청라면,126.65965,36.40339
4418036000,남포면,126.5786,36.2965
4418038000,주산면,126.62055,36.20291
4418039000,미산면,126.68259,36.24305
4418040000,성주면,126.66074,36.3294
4418041000,주교면,126.55536,36.38105
4420010100,온천동,127.00085,36.78623
4420010200,실옥동,126.9859,36.79267
4420010300,방축동,126.98333,36.77619
4420010400,기산동,126.96597,36.75158
4420010500,초사동,126.97882,36.74304
4420010600,신인동,126.98609,36.75573
4420010700,법곡동,127.00531,36.75963
4420010800,장존동,127.01324,36.74918
4420010900,좌부동,127.0282,36.75595
4420011000,읍내동,127.0221,36.76329
4420011100,풍기동,127.02199,36.77193
4420011200,용화동,126.99989,36.77089
4420011300,모종동,127.02236,36.78332
4420011400,권곡동,127.01458,36.79278
4420011500,배미동,126.97081,36.79349
4420011600,득산동,126.96902,36.78159
4420011700,점양동,126.9699,36.76824
4420011800,신동,127.03371,36.78457
4420011900,남동,127.03527,36.76957
4420025000,염치읍,126.98224,36.82176
4420025300,배방읍,127.06849,36.75413
4420031000,송악면,126.99417,36.70349
4420033000,탕정면,127.06845,36.80917
4420035000,음봉면,127.04782,36.85808
4420036000,둔포면,127.03906,36.91093
4420037000,영인면,126.96259,36.88527
4420038000,인주면,126.88511,36.85997
4420039000,선장면,126.86921,36.79316
4420040000,도고면,126.90407,36.74079
4420041000,신창면,126.93383,36.79077
4421010100,읍내동,126.44519,36.78314
4421010200,동문동,126.45983,36.78589
4421010300,갈산동,126.43125,36.7962
4421010400,온석동,126.46964,36.79871
4421010500,잠홍동,126.4802,36.7866
4421010600,수석동,126.48973,36.76736
4421010700,석림동,126.4693,36.77206
4421010800,석남동,126.45972,36.76174
4421010900,예천동,126.44055,36.76676
4421011000,죽성동,126.44336,36.74858
4421011100,양대동,126.45379,36.73115
4421011200,오남동,126.47731,36.74937
4421011300,장동,126.47989,36.73425
4421011400,덕지천동,126.49781,36.73559
4421025000,대산읍,126.42103,36.96589
4421031000,인지면,126.41752,36.74863
4421032000,부석면,126.39606,36.6803
4421033000,팔봉면,126.36734,36.81635
4421034000,지곡면,126.43024,36.87585
4421036000,성연면,126.4605,36.83406
4421037000,음암면,126.51621,36.79631
4421038000,운산면,126.59286,36.7781
4421039000,해미면,126.53995,36.71384
4421040000,고북면,126.51172,36.6664
4423010100,화지동,127.08821,36.20776
4423010200,반월동,127.08802,36.20549
4423010300,대교동,127.08578,36.20965
4423010400,부창동,127.0748,36.19728
4423010500,취암동,127.09505,36.19825
4423010600,등화동,127.06903,36.18483
4423010700,지산동,127.11028,36.20282
4423010800,덕지동,127.1018,36.21243
4423010900,내동,127.10191,36.18301
4423011000,강산동,127.08647,36.18708
4423011100,관촉동,127.11378,36.19005
4423025000,강경읍,127.01837,36.15255
4423025300,연무읍,127.10311,36.11
4423031000,성동면,127.02756,36.19953
4423032000,광석면,127.08332,36.24186
4423033000,노성면,127.10627,36.28816
4423034000,상월면,127.16424,36.29205
4423035000,부적면,127.14436,36.20609
4423036000,연산면,127.19901,36.22958
4423038000,벌곡면,127.28698,36.18866
4423039000,양촌면,127.23394,36.1385
4423040000,가야곡면,127.16881,36.14042
4423041000,은진면,127.11157,36.16381
4423042000,채운면,127.05451,36.1609
4425010100,금암동,127.25156,36.27263
4425031000,두마면,127.26005,36.2531
4425031500,엄사면,127.22134,36.27678
4425033000,신도안면,127.22947,36.32102
4427010100,읍내동,126.63354,36.89468
4427010200,채운동,126.61867,36.89211
4427010300,우두동,126.62652,36.91314
4427010400,원당동,126.65017,36.91114
4427010500,시곡동,126.67179,36.89721
4427010600,수청동,126.65272,36.89156
4427010700,대덕동,126.6453,36.87563
4427010800,행정동,126.61156,36.87913
4427010900,용연동,126.63113,36.86252
4427011000,사기소동,126.61974,36.84721
4427011100,구룡동,126.61156,36.82506
4427025000,합덕읍,126.7745,36.79305
4427025300,송악읍,126.73926,36.92686
4427031000,고대면,126.57723,36.94271
4427032000,석문면,126.54701,37.00572
4427033000,대호지면,126.51465,36.91422
4427034000,정미면,126.5655,36.85926
4427035000,면천면,126.66028,36.81489
4427036000,순성면,126.70824,36.84492
4427037000,우강면,126.80796,36.8296
4427038000,신평면,126.78558,36.88302
4427039000,송산면,126.67644,36.95603
4471025000,금산읍,127.47192,36.09586
4471031000,금성면,127.46597,36.13623
4471032000,제원면,127.5654,36.1291
4471033000,부리면,127.57889,36.05932
4471034000,군북면,127.54241,36.18153
4471035000,남일면,127.50822,36.02857
4471036000,남이면,127.43052,36.04956
4471037000,진산면,127.37515,36.1408
4471038000,복수면,127.39716,36.20087
4471039000,추부면,127.49165,36.20459
4476025000,부여읍,126.94779,36.28606
4476031000,규암면,126.87577,36.28528
4476032000,은산면,126.81725,36.32819
4476033000,외산면,126.72121,36.32196
4476034000,내산면,126.76268,36.27986
4476035000,구룡면,126.81695,36.25304
4476036000,홍산면,126.76134,36.22988
4476037000,옥산면,126.72979,36.19918
4476038000,남면,126.80684,36.21287
4476039000,충화면,126.82617,36.17335
4476040000,양화면,126.85543,36.11775
4476041000,임천면,126.89051,36.17325
4476042000,장암면,126.90124,36.22588
4476043000,세도면,126.95753,36.18081
4476044000,석성면,126.99514,36.23675
4476045000,초촌면,127.02401,36.27049
4477025000,장항읍,126.58293,35.99281
4477025300,서천읍,126.70154,36.08545
4477031000,마서면,126.69086,36.04057
4477032000,화양면,126.78637,36.05136
4477033000,기산면,126.75971,36.0789
4477034000,한산면,126.82616,36.0873
4477035000,마산면,126.79029,36.13672
4477036000,시초면,126.7534,36.11767
4477037000,문산면,126.73841,36.1512
4477038000,판교면,126.68017,36.15441
4477039000,종천면,126.66066,36.11068
4477040000,비인면,126.61313,36.14172
4477041000,서면,126.55091,36.16307
4479025000,청양읍,126.79019,36.44881
4479031000,운곡면,126.85398,36.52748
4479032000,대치면,126.8597,36.44719
4479033000,정산면,126.93714,36.42361
4479034000,목면,126.9941,36.41356
4479035000,청남면,126.94804,36.34887
4479036000,장평면,126.88423,36.36546
4479037000,남양면,126.77159,36.39141
4479038000,화성면,126.71557,36.44297
4479039000,비봉면,126.7818,36.49873
4480025000,홍성읍,126.66275,36.59304
4480025300,광천읍,126.63857,36.50865
4480025600,홍북읍,126.68537,36.6414
4480032000,금마면,126.73049,36.60812
4480033000,홍동면,126.70467,36.55671
4480034000,장곡면,126.70849,36.50244
4480035000,은하면,126.5879,36.53059
4480036000,결성면,126.54765,36.54901
4480037000,서부면,126.4933,36.57354
4480038000,갈산면,126.54789,36.61853
4480039000,구항면,126.61884,36.57306
4481025000,예산읍,126.85505,36.70374
4481025300,삽교읍,126.71473,36.69126
4481031000,대술면,126.91791,36.66666
4481032000,신양면,126.87973,36.60255
4481033000,광시면,126.79359,36.56382
4481034000,대흥면,126.82127,36.63305
4481035000,응봉면,126.77471,36.64578
4481036000,덕산면,126.62691,36.67786
4481037000,봉산면,126.6676,36.74441
4481038000,고덕면,126.72381,36.7559
4481039000,신암면,126.80602,36.74465
4481040000,오가면,126.79083,36.69267
4482525000,태안읍,126.31255,36.75355
4482525300,안면읍,126.35838,36.52101
4482531000,고남면,126.39671,36.43453
4482532000,남면,126.31132,36.65265
4482533000,근흥면,126.21715,36.72012
4482534000,소원면,126.17982,36.77819
4482535000,원북면,126.23444,36.83915
4482536000,이원면,126.28361,36.88803
4611010100,용당동,126.39701,34.80465
4611010200,산정동,126.38845,34.79792
4611010300,연산동,126.38326,34.81887
4611010400,대성동,126.38259,34.79935
4611010500,양동,126.3812,34.79641
4611010600,북교동,126.37844,34.79374
4611010700,남교동,126.38159,34.79392
4611010800,호남동,126.38803,34.79385
4611010900,대안동,126.38496,34.7924
4611011000,창평동,126.3841,34.79319
4611011100,명륜동,126.38571,34.79179
4611011200,죽동,126.38232,34.79125
4611011300,무안동,126.38435,34.78893
4611011400,측후동,126.3824,34.78916
4611011500,상락동1가,126.38705,34.78922
4611011600,상락동2가,126.3859,34.78972
4611011700,복만동,126.38543,34.7879
4611011800,동명동,126.39212,34.78923
4611011900,광동1가,126.39023,34.78792
4611012000,광동2가,126.38909,34.78851
4611012100,광동3가,126.38849,34.78929
4611012200,영해동1가,126.38665,34.78586
4611012300,영해동2가,126.38551,34.78667
4611012400,행복동1가,126.38734,34.78651
4611012500,행복동2가,126.3862,34.78729
4611012600,축복동1가,126.38938,34.78739
4611012700,축복동2가,126.38844,34.78808
4611012800,축복동3가,126.38771,34.78864
4611012900,보광동1가,126.38855,34.7868
4611013000,보광동2가,126.38769,34.7874
4611013100,보광동3가,126.38695,34.78796
4611013200,유달동,126.37922,34.7864
4611013300,대의동1가,126.38454,34.78694
4611013400,대의동2가,126.38255,34.78751
4611013500,대의동3가,126.38068,34.78672
4611013600,중앙동1가,126.38376,34.78622
4611013700,중앙동2가,126.38227,34.78617
4611013800,중앙동3가,126.38041,34.78606
4611013900,만호동,126.38458,34.78518
4611014000,수강동1가,126.3861,34.78535
4611014100,수강동2가,126.38498,34.78619
4611014200,해안동1가,126.38264,34.7814
4611014300,해안동2가,126.38186,34.78213
4611014400,해안동3가,126.38111,34.78187
4611014500,해안동4가,126.38008,34.78156
4611014600,항동,126.38455,34.78332
4611014700,중동1가,126.383,34.78494
4611014800,중동2가,126.38116,34.78489
4611014900,유동,126.38177,34.78354
4611015000,금동1가,126.38295,34.78439
4611015100,금동2가,126.38151,34.78424
4611015200,경동1가,126.38242,34.78552
4611015300,경동2가,126.38013,34.78539
4611015400,서산동,126.37655,34.78254
4611015500,금화동,126.37746,34.78092
4611015600,온금동,126.37429,34.7848
4611015700,죽교동,126.36772,34.79544
4611015800,상동,126.41856,34.80772
4611015900,용해동,126.40595,34.80712
4611016000,석현동,126.42495,34.82421
4611016100,달동,126.36072,34.76347
4611016200,율도동,126.32424,34.80372
4611016300,대양동,126.41087,34.83444
4611016400,옥암동,126.44312,34.80761
4613010100,종화동,127.74794,34.73906
4613010200,수정동,127.75457,34.74354
4613010300,공화동,127.74306,34.74705
4613010400,관문동,127.74281,34.74269
4613010500,고소동,127.74067,34.73981
4613010600,동산동,127.73776,34.74611
4613010700,중앙동,127.73773,34.73909
4613010800,교동,127.73243,34.73997
4613010900,군자동,127.73473,34.74334
4613011000,충무동,127.73086,34.74266
4613011100,연등동,127.7292,34.7523
4613011200,광무동,127.72264,34.74862
4613011300,서교동,127.7273,34.74185
4613011400,봉강동,127.71948,34.74164
4613011500,봉산동,127.72079,34.73578
4613011600,남산동,127.73017,34.73498
4613011700,국동,127.71448,34.7317
4613011800,신월동,127.69833,34.73221
4613011900,여서동,127.70671,34.74738
4613012000,문수동,127.69892,34.7555
4613012100,오림동,127.72009,34.76106
4613012200,미평동,127.70966,34.77393
4613012300,둔덕동,127.69864,34.77752
4613012400,오천동,127.74236,34.79595
4613012500,만흥동,127.73436,34.77601
4613012600,덕충동,127.74366,34.7568
4613012700,경호동,127.72807,34.7093
4613012800,학동,127.66199,34.76209
4613012900,학용동,127.67767,34.76768
4613013000,안산동,127.64994,34.75569
4613013100,소호동,127.64351,34.73866
4613013200,시전동,127.67925,34.75806
4613013300,신기동,127.6734,34.76061
4613013400,웅천동,127.68053,34.74667
4613013500,선원동,127.65426,34.77178
4613013600,여천동,127.66802,34.77651
4613013700,화장동,127.64345,34.77687
4613013800,주삼동,127.66,34.79383
4613013900,봉계동,127.68111,34.78489
4613014000,해산동,127.64024,34.80059
4613014100,화치동,127.64994,34.82036
4613014200,월하동,127.66486,34.8087
4613014300,평여동,127.68145,34.80994
4613014400,중흥동,127.68968,34.83252
4613014500,적량동,127.70783,34.84483
4613014600,월내동,127.72774,34.84823
4613014700,묘도동,127.7209,34.8835
4613014800,낙포동,127.75951,34.84843
4613014900,신덕동,127.75858,34.8178
4613015000,상암동,127.7361,34.82831
4613015100,호명동,127.71919,34.80582
4613025000,돌산읍,127.76325,34.64641
4613031000,소라면,127.60491,34.78857
4613032000,율촌면,127.5831,34.8497
4613033000,화양면,127.59657,34.69061
4613034000,남면,127.75054,34.52225
4613035000,화정면,127.6651,34.56887
4613036000,삼산면,127.24648,34.22977
4615010100,삼거동,127.42569,34.98571
4615010200,와룡동,127.45008,34.96173
4615010300,영동,127.48225,34.95396
4615010400,옥천동,127.47078,34.95223
4615010500,행동,127.48263,34.95568
4615010600,금곡동,127.47056,34.96023
4615010700,매곡동,127.47963,34.96301
4615010800,석현동,127.4574,34.98558
4615010900,가곡동,127.47883,34.986
4615011000,용당동,127.49751,34.97258
4615011100,조곡동,127.49693,34.95578
4615011200,생목동,127.5067,34.95382
4615011300,덕암동,127.50786,34.94538
4615011400,연향동,127.52011,34.94041
4615011500,풍덕동,127.5045,34.93498
4615011600,남정동,127.48439,34.93935
4615011700,인제동,127.47796,34.94304
4615011800,저전동,127.47686,34.94853
4615011900,장천동,127.48884,34.94971
4615012000,남내동,127.48518,34.95403
4615012100,중앙동,127.48487,34.95608
4615012200,동외동,127.48789,34.9567
4615012300,교량동,127.51187,34.9032
4615012400,대룡동,127.49128,34.90622
4615012500,홍내동,127.50851,34.91677
4615012600,오천동,127.49964,34.92785
4615012700,덕월동,127.48164,34.92678
4615012800,야흥동,127.48034,34.91353
4615012900,인월동,127.48089,34.89296
4615013000,안풍동,127.49584,34.8867
4615013100,대대동,127.50709,34.89069
4615013200,왕지동,127.53869,34.97571
4615013300,조례동,127.52447,34.96144
4615025000,승주읍,127.36211,35.0176
4615031000,해룡면,127.54831,34.90577
4615032000,서면,127.49351,35.02787
4615033000,황전면,127.45914,35.11601
4615034000,월등면,127.39007,35.0858
4615035000,주암면,127.24634,35.06901
4615036000,송광면,127.24727,34.98886
4615037000,외서면,127.27235,34.91609
4615038000,낙안면,127.34619,34.92125
4615039000,별량면,127.4294,34.86961
4615040000,상사면,127.41885,34.93726
4617010100,토계동,126.73048,35.01372
4617010200,송월동,126.71557,35.01833
4617010300,안창동,126.68918,35.01234
4617010400,삼영동,126.70229,35.00614
4617010500,교동,126.71161,35.03174
4617010600,서내동,126.71401,35.03314
4617010700,산정동,126.7146,35.03611
4617010800,경현동,126.70007,35.04049
4617010900,보산동,126.6904,35.02902
4617011000,금계동,126.71475,35.0306
4617011100,금성동,126.71671,35.02904
4617011200,남내동,126.72064,35.03125
4617011300,과원동,126.71643,35.03438
4617011400,성북동,126.71988,35.03636
4617011500,중앙동,126.7199,35.03289
4617011600,대호동,126.71544,35.04974
4617011700,송촌동,126.72808,35.06049
4617011800,석현동,126.73669,35.0533
4617011900,청동,126.72874,35.04606
4617012000,남외동,126.72218,35.02677
4617012100,죽림동,126.72492,35.03067
4617012200,삼도동,126.73069,35.03017
4617012300,영산동,126.72913,35.00223
4617012400,용산동,126.72127,34.99232
4617012500,관정동,126.74401,34.99209
4617012600,평산동,126.75186,34.98523
4617012700,부덕동,126.73225,34.98028
4617012800,이창동,126.70934,34.99165
4617012900,대기동,126.72029,34.97859
4617013000,운곡동,126.69238,34.99029
4617013100,동수동,126.68302,34.97902
4617013200,오량동,126.66033,34.98006
4617013300,진포동,126.67481,34.99469
4617013400,빛가람동,126.78912,35.01844
4617025000,남평읍,126.86266,35.02857
4617031000,세지면,126.73286,34.9272
4617032000,왕곡면,126.67025,34.96021
4617033000,반남면,126.65508,34.91366
4617034000,공산면,126.60133,34.95
4617035000,동강면,126.55346,34.92651
4617036000,다시면,126.64037,35.01583
4617037000,문평면,126.63094,35.06795
4617038000,노안면,126.71682,35.08331
4617039000,금천면,126.7616,35.02331
4617040000,산포면,126.80847,35.03004
4617042000,다도면,126.83625,34.93439
4617043000,봉황면,126.78258,34.94469
4623010100,황금동,127.63174,34.91131
4623010200,황길동,127.6517,34.91541
4623010300,도이동,127.6755,34.92379
4623010400,성황동,127.6669,34.94834
4623010500,중군동,127.6687,34.9628
4623010600,중동,127.69307,34.93734
4623010700,마동,127.70483,34.95069
4623010800,광영동,127.71765,34.96112
4623010900,태인동,127.75533,34.94563
4623011000,금호동,127.74627,34.91815
4623025000,광양읍,127.60382,34.9597
4623031000,봉강면,127.56553,35.04871
4623032000,옥룡면,127.61429,35.05409
4623033000,옥곡면,127.67854,34.99781
4623034000,진상면,127.68445,35.05396
4623035000,진월면,127.75461,35.00595
4623036000,다압면,127.66435,35.11898
4671025000,담양읍,126.98262,35.32087
4671031000,봉산면,126.95596,35.2691
4671032000,고서면,126.974,35.21996
4671033500,가사문학면,127.03987,35.15908
4671034000,창평면,127.01499,35.23124
4671035000,대덕면,127.05866,35.23119
4671036000,무정면,127.04798,35.28649
4671037000,금성면,127.0374,35.34457
4671038000,용면,127.00546,35.40649
4671039000,월산면,126.9311,35.35883
4671040000,수북면,126.92358,35.30332
4671041000,대전면,126.88772,35.2846
4672025000,곡성읍,127.27116,35.28004
4672031000,오곡면,127.32148,35.23384
4672032000,삼기면,127.22657,35.21301
4672033000,석곡면,127.23884,35.15454
4672034000,목사동면,127.30201,35.10741
4672035000,죽곡면,127.33951,35.16185
4672036000,고달면,127.36284,35.2778
4672037000,옥과면,127.14153,35.2958
4672038000,입면,127.2109,35.29702
4672039000,겸면,127.17715,35.25326
4672040000,오산면,127.12527,35.23165
4673025000,구례읍,127.42596,35.20317
4673031000,문척면,127.49888,35.16651
4673032000,간전면,127.56747,35.15252
4673033000,토지면,127.56218,35.23988
4673034000,마산면,127.49943,35.24325
4673035000,광의면,127.46784,35.26995
4673036000,용방면,127.42367,35.24797
4673037000,산동면,127.46783,35.31975
4677025000,고흥읍,127.26547,34.6057
4677025300,도양읍,127.14305,34.55167
4677031000,풍양면,127.24031,34.55753
4677032000,도덕면,127.18683,34.58363
4677033000,금산면,127.16888,34.45986
4677034000,도화면,127.32152,34.50042
4677035000,포두면,127.35697,34.56562
4677036000,봉래면,127.49749,34.44502
4677037000,점암면,127.40097,34.64381
4677038000,과역면,127.38123,34.68657
4677039000,남양면,127.35916,34.74152
4677040000,동강면,127.33565,34.79536
4677041000,대서면,127.28145,34.76233
4677042000,두원면,127.2738,34.65839
4677044000,영남면,127.456,34.60503
4677045000,동일면,127.46676,34.50872
4678025000,보성읍,127.06968,34.75102
4678025300,벌교읍,127.31678,34.8483
4678031000,노동면,127.05369,34.81092
4678032000,미력면,127.10647,34.80857
4678033000,겸백면,127.1585,34.82566
4678034000,율어면,127.20215,34.86594
4678035000,복내면,127.12282,34.89893
4678036000,문덕면,127.18465,34.93857
4678037000,조성면,127.23916,34.80304
4678038000,득량면,127.1682,34.75129
4678039000,회천면,127.09477,34.69217
4678040000,웅치면,127.02154,34.70689
4679025000,화순읍,126.96336,35.06212
4679031000,한천면,127.03315,34.97034
4679032000,춘양면,126.9496,34.94143
4679033000,청풍면,126.95378,34.8761
4679034000,이양면,127.03004,34.89102
4679035000,능주면,126.9565,35.00494
4679036000,도곡면,126.91053,35.00694
4679037000,도암면,126.88959,34.91251
4679038000,이서면,127.06891,35.10659
4679039500,백아면,127.14026,35.16258
4679040000,동복면,127.14743,35.07828
4679041500,사평면,127.1246,35.00213
4679042000,동면,127.0434,35.04112
4680025000,장흥읍,126.90498,34.67975
4680025300,관산읍,126.93976,34.55227
4680025600,대덕읍,126.88188,34.49338
4680031000,용산면,126.92633,34.61342
4680032000,안양면,126.9899,34.65545
4680033000,장동면,126.97863,34.74644
4680034000,장평면,126.96296,34.80789
4680035000,유치면,126.8605,34.79604
4680036000,부산면,126.90936,34.73258
4680037000,회진면,126.93581,34.4779
4681025000,강진읍,126.74014,34.63071
4681031000,군동면,126.82337,34.64457
4681032000,칠량면,126.83065,34.57437
4681033000,대구면,126.81782,34.51468
4681034000,도암면,126.72229,34.56517
4681035000,신전면,126.71745,34.4969
4681036000,성전면,126.71207,34.70899
4681037000,작천면,126.77049,34.70922
4681038000,병영면,126.82542,34.71057
4681039000,옴천면,126.7871,34.75786
4681040000,마량면,126.83071,34.47313
4682025000,해남읍,126.56617,34.55803
4682031000,삼산면,126.60409,34.51176
4682032000,화산면,126.49597,34.48367
4682033000,현산면,126.56952,34.45378
4682034000,송지면,126.53553,34.36823
4682035000,북평면,126.61035,34.38904
4682036000,북일면,126.67862,34.46134
4682037000,옥천면,126.65535,34.56281
4682038000,계곡면,126.63693,34.65442
4682039000,마산면,126.54675,34.63015
4682040000,황산면,126.44455,34.57418
4682041000,산이면,126.42867,34.65933
4682042000,문내면,126.33,34.60831
4682043000,화원면,126.30724,34.68783
4683025000,영암읍,126.72493,34.79113
4683025300,삼호읍,126.46101,34.74202
4683031000,덕진면,126.70185,34.83005
4683032000,금정면,126.78185,34.85308
4683033000,신북면,126.68991,34.89232
4683034000,시종면,126.59229,34.86926
4683035000,도포면,126.64165,34.84516
4683036000,군서면,126.63752,34.77967
4683037000,서호면,126.5748,34.77265
4683038000,학산면,126.59932,34.7316
4683039000,미암면,126.55874,34.69432
4684025000,무안읍,126.47131,34.99247
4684025300,일로읍,126.50874,34.83371
4684025600,삼향읍,126.44703,34.84637
4684032000,몽탄면,126.49979,34.92387
4684033000,청계면,126.4294,34.93059
4684034000,현경면,126.412,35.03783
4684035000,망운면,126.38199,34.99941
4684036000,해제면,126.29094,35.10208
4684037000,운남면,126.33803,34.95187
4686025000,함평읍,126.48871,35.06795
4686031000,손불면,126.43189,35.14141
4686032000,신광면,126.48781,35.16277
4686033000,학교면,126.5616,35.0209
4686034000,엄다면,126.51404,35.01345
4686035000,대동면,126.53951,35.10011
4686036000,나산면,126.60457,35.12192
4686037000,해보면,126.57597,35.16996
4686038000,월야면,126.62645,35.19109
4687025000,영광읍,126.50539,35.29512
4687025300,백수읍,126.40206,35.30179
4687025600,홍농읍,126.44523,35.40186
4687031000,대마면,126.59167,35.29958
4687032000,묘량면,126.55945,35.24372
4687033000,불갑면,126.51214,35.20894
4687034000,군서면,126.46971,35.26404
4687035000,군남면,126.43894,35.22412
4687036000,염산면,126.36498,35.21724
4687037000,법성면,126.47199,35.3539
4687038000,낙월면,126.02458,35.34746
4688025000,장성읍,126.81589,35.32653
4688031000,진원면,126.84101,35.26866
4688032000,남면,126.79862,35.24346
4688033000,동화면,126.71903,35.26454
4688034000,삼서면,126.64367,35.23257
4688035000,삼계면,126.66484,35.28558
4688036000,황룡면,126.73154,35.30788
4688037000,서삼면,126.75142,35.34979
4688038000,북일면,126.77742,35.38644
4688039000,북이면,126.79592,35.43168
4688040000,북하면,126.86896,35.40726
4689025000,완도읍,126.71677,34.32884
4689025300,금일읍,127.04396,34.35016
4689025600,노화읍,126.58477,34.20297
4689031000,군외면,126.6732,34.36913
4689032000,신지면,126.83894,34.33124
4689033000,고금면,126.80634,34.40326
4689034000,약산면,126.90498,34.38123
4689035000,청산면,126.8879,34.18141
4689036000,소안면,126.65589,34.15611
4689037000,금당면,127.05257,34.43654
4689038000,보길면,126.54712,34.15241
4689039000,생일면,126.98321,34.32327
4690025000,진도읍,126.24057,34.48994
4690031000,군내면,126.28287,34.53541
4690032000,고군면,126.34329,34.4876
4690033000,의신면,126.29101,34.43769
4690034000,임회면,126.20588,34.39491
4690035000,지산면,126.15766,34.43961
4690036000,조도면,126.05588,34.29563
4691025000,지도읍,126.21736,35.06958
4691025300,압해읍,126.31203,34.86603
4691031000,증도면,126.14626,34.99318
4691032000,임자면,126.09376,35.09207
4691033000,자은면,126.04553,34.88738
4691034000,비금면,125.94125,34.76067
4691035000,도초면,125.96057,34.69479
4691036000,흑산면,125.41696,34.66585
4691037000,하의면,126.03433,34.59723
4691038000,신의면,126.07231,34.57787
4691039000,장산면,126.15442,34.64292
4691040000,안좌면,126.12588,34.73696
4691041000,팔금면,126.13889,34.7851
4691042000,암태면,126.10569,34.8388
4711110100,상도동,129.35179,36.00984
4711110200,대도동,129.36238,36.01396
4711110300,해도동,129.37111,36.0196
4711110400,송도동,129.37735,36.03376
4711110500,청림동,129.41081,36.00016
4711110600,일월동,129.42279,35.98911
4711110700,송정동,129.39967,36.02669
4711110800,송내동,129.38165,36.00895
4711110900,괴동동,129.3758,35.9969
4711111000,동촌동,129.3948,36.00196
4711111100,장흥동,129.37412,35.98047
4711111200,인덕동,129.39936,35.98666
4711111300,호동,129.38571,35.98253
4711111400,효자동,129.33161,36.0074
4711111500,지곡동,129.32147,36.02481
4711111600,대잠동,129.33968,36.01737
4711111700,이동,129.33077,36.03433
4711125000,구룡포읍,129.53571,35.98533
4711125300,연일읍,129.31651,36.00419
4711125600,오천읍,129.39653,35.91864
4711131000,대송면,129.35284,35.94478
4711132000,동해면,129.48686,35.99784
4711133000,장기면,129.47683,35.90227
4711135000,호미곶면,129.55536,36.05304
4711310100,대흥동,129.36133,36.03696
4711310200,신흥동,129.36296,36.04
4711310300,남빈동,129.3655,36.03655
4711310400,상원동,129.36591,36.0388
4711310500,여천동,129.36809,36.03935
4711310600,중앙동,129.36742,36.03785
4711310700,덕산동,129.36536,36.04194
4711310800,덕수동,129.36429,36.04516
4711310900,대신동,129.3672,36.04765
4711311000,동빈1가,129.37027,36.04528
4711311100,동빈2가,129.36961,36.04031
